id_motorista,distancia_percorrida_km,qtd_banguela,qtd_curvas,qtd_aceleracoes,qtd_frenagens,qtd_vel_faixa_1,qtd_vel_faixa_2,qtd_vel_faixa_3,tempo_vel_faixa_1,tempo_vel_faixa_2,tempo_vel_faixa_3,qtd_vel_via_faixa_1,qtd_vel_via_faixa_2,qtd_vel_via_faixa_3,tempo_vel_via_faixa_1,tempo_vel_via_faixa_2,tempo_vel_via_faixa_3,qtd_manuseio_celular,qtd_fadiga_motorista,qtd_distracao_motorista,qtd_uso_cigarro,score_geral,rank
453660.0,1341.1840000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
454216.0,2071.542,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.51344969596931,otimo
454662.0,100.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
455189.0,18.395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,otimo
455488.0,660.2379999999999,0.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,40.0,3.0,0.0,5972.0,963.0,0.0,0.0,0.0,0.0,0.0,93.30184772552236,otimo
455560.0,2420.795,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.46266160928587,otimo
456773.0,33.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,100.0,otimo
458180.0,155.33400000000003,0.0,0.0,3.0,67.0,37.0,4.0,1.0,752.0,457.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,regular
459192.0,3629.743,8.0,4.0,0.0,1.0,1122.0,53.0,14.0,16516.0,4359.0,2737.0,243.0,29.0,26.0,8611.0,2593.0,3306.0,0.0,0.0,0.0,0.0,56.49736895503316,ruim
460403.0,7.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
463161.0,1412.6919999999998,194.0,0.0,0.0,1.0,127.0,23.0,1.0,1748.0,3404.0,256.0,20.0,5.0,3.0,406.0,272.0,104.0,0.0,0.0,0.0,0.0,78.03566812904732,regular
463262.0,1325.1850000000004,22.0,0.0,0.0,0.0,220.0,1.0,0.0,1161.0,21.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.53173355760167,bom
465692.0,25.500999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.07051944042217,otimo
466136.0,1488.6260000000002,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.86766709504329,otimo
467476.0,1552.327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98602021923651,otimo
471165.0,1588.7189999999996,0.0,0.0,0.0,0.0,9.0,15.0,0.0,256.0,1156.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.70452660776073,otimo
471167.0,2925.2959999999994,4.0,0.0,0.0,1.0,934.0,51.0,15.0,12267.0,4032.0,1281.0,171.0,24.0,25.0,5359.0,1798.0,2669.0,0.0,0.0,0.0,0.0,53.514038716424196,ruim
480793.0,1550.7189999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
489644.0,18.897000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
492559.0,364.53899999999993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4506299443305,otimo
492560.0,1224.0610000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
492617.0,894.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,208.0,104.0,160.0,0.0,0.0,0.0,0.0,88.4072292098321,bom
492618.0,735.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,95.302460058579,otimo
492619.0,924.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98314796090327,otimo
492620.0,774.84,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,104.0,0.0,104.0,0.0,0.0,0.0,0.0,92.61967188526299,otimo
492621.0,490.235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,12.0,104.0,104.0,0.0,0.0,0.0,0.0,86.25804967944325,bom
492622.0,536.4330000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,94.53153979990904,otimo
499879.0,2404.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
503832.0,23.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
505217.0,25.275999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
513213.0,4234.209999999999,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,19.0,7.0,2641.0,2078.0,104.0,0.0,0.0,0.0,0.0,66.87673433732913,regular
513708.0,755.9459999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,4.0,481.0,311.0,312.0,0.0,0.0,0.0,0.0,69.78163906652793,regular
514864.0,28.244999999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.44433827042523,otimo
519002.0,742.8779999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
524969.0,1448.4620000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
525895.0,900.0950000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
528837.0,3268.1470000000004,15.0,0.0,0.0,1.0,622.0,63.0,10.0,6802.0,6248.0,1251.0,108.0,21.0,15.0,3960.0,1338.0,2098.0,0.0,0.0,0.0,0.0,65.59101156865671,regular
528838.0,1741.5390000000002,1.0,0.0,0.0,0.0,102.0,0.0,0.0,403.0,0.0,0.0,20.0,0.0,1.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,95.47187431089715,otimo
532729.0,260.533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,98.08637171320451,otimo
536001.0,245.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
537181.0,76.29,8.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.97673803219298,otimo
540197.0,55.88199999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82349974785679,otimo
541709.0,1177.8400000000001,0.0,0.0,2.0,1.0,406.0,0.0,0.0,10585.0,0.0,0.0,127.0,2.0,7.0,5983.0,532.0,621.0,0.0,0.0,0.0,0.0,81.95883685600884,bom
542129.0,1787.196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.65775205847876,otimo
542130.0,1719.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
548750.0,1900.6849999999997,4.0,0.0,0.0,0.0,13.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8872985401546,otimo
551317.0,1598.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
551374.0,29.031999999999996,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.54493090952582,otimo
555765.0,5.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
556332.0,12.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
557326.0,383.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,959.0,0.0,131.0,0.0,0.0,0.0,0.0,81.25,bom
562953.0,108.95400000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,regular
565276.0,1926.0469999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
569844.0,24.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
570582.0,1487.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
573182.0,421.78700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
581269.0,442.26,129.0,0.0,17.0,7.0,57.0,0.0,2.0,1022.0,0.0,112.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.82705448913798,bom
601872.0,1232.533,38.0,0.0,11.0,2.0,21.0,0.0,0.0,96.0,0.0,0.0,30.0,8.0,5.0,1405.0,1726.0,0.0,0.0,0.0,0.0,0.0,79.10234308382026,regular
601902.0,1344.108,32.0,4.0,1.0,2.0,69.0,0.0,0.0,524.0,0.0,0.0,23.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77267513730708,bom
606025.0,2799.9879999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84591798214188,otimo
606502.0,1248.133,1.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0477764844157,otimo
606511.0,649.43,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.66795617944818,otimo
635674.0,102.417,0.0,0.0,0.0,1.0,54.0,0.0,0.0,910.0,0.0,0.0,3.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,76.66666666666667,regular
636527.0,4404.305,0.0,0.0,1.0,4.0,25.0,0.0,0.0,216.0,0.0,0.0,114.0,22.0,35.0,2291.0,854.0,1022.0,0.0,0.0,0.0,0.0,68.05841477066208,regular
636528.0,1882.6160000000002,38.0,0.0,0.0,14.0,2.0,0.0,0.0,13.0,0.0,0.0,52.0,16.0,46.0,382.0,763.0,1771.0,0.0,0.0,0.0,0.0,60.668064657333424,regular
636529.0,9337.58,1016.0,0.0,0.0,7.0,2.0,0.0,0.0,13.0,0.0,0.0,92.0,28.0,50.0,4102.0,1516.0,6083.0,0.0,0.0,0.0,0.0,48.9139635260197,ruim
636530.0,2808.6530000000002,36.0,0.0,5.0,16.0,4.0,0.0,0.0,25.0,0.0,0.0,53.0,7.0,13.0,3985.0,832.0,836.0,0.0,0.0,0.0,0.0,47.87227357909238,ruim
636531.0,10922.41,19.0,0.0,1.0,16.0,1.0,0.0,0.0,11.0,0.0,0.0,156.0,29.0,84.0,5315.0,916.0,6295.0,0.0,0.0,0.0,0.0,71.7993567027128,regular
636532.0,621.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,312.0,104.0,0.0,0.0,0.0,60.0,1.0,91.98398334457102,otimo
636533.0,3965.3199999999997,609.0,0.0,0.0,0.0,10.0,0.0,0.0,145.0,0.0,0.0,43.0,10.0,26.0,1768.0,936.0,1872.0,0.0,0.0,0.0,0.0,51.522634000084444,ruim
636534.0,6854.227,41.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,25.0,38.0,14528.0,701.0,1716.0,0.0,0.0,0.0,0.0,60.11167167433321,regular
636535.0,658.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,12.0,1883.0,520.0,2051.0,0.0,0.0,47.0,0.0,78.57142857142857,regular
636536.0,7471.675,0.0,0.0,0.0,1.0,246.0,2.0,0.0,4389.0,72.0,0.0,268.0,49.0,99.0,10057.0,3761.0,4572.0,0.0,0.0,0.0,0.0,53.62563810607889,ruim
636537.0,5653.969999999999,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,11.0,7.0,10712.0,728.0,0.0,0.0,0.0,0.0,0.0,47.683809573062504,ruim
636538.0,2405.0170000000003,1.0,0.0,1.0,5.0,4.0,0.0,0.0,21.0,0.0,0.0,83.0,20.0,25.0,4702.0,2421.0,590.0,0.0,0.0,0.0,0.0,58.09779267764989,ruim
636539.0,8392.66,98.0,0.0,0.0,5.0,18.0,0.0,0.0,273.0,0.0,0.0,74.0,13.0,20.0,3847.0,1872.0,1768.0,0.0,0.0,0.0,0.0,70.98822874875401,regular
636540.0,6542.761,328.0,0.0,0.0,1.0,58.0,0.0,0.0,367.0,0.0,0.0,60.0,16.0,12.0,6968.0,734.0,728.0,0.0,0.0,0.0,0.0,58.14040652913802,ruim
636541.0,1151.926,0.0,0.0,1.0,9.0,12.0,0.0,0.0,90.0,0.0,0.0,41.0,11.0,35.0,2112.0,725.0,3655.0,0.0,4.0,5.0,1.0,39.02387122909254,pessimo
636542.0,6819.31,0.0,0.0,0.0,5.0,18.0,0.0,0.0,102.0,0.0,0.0,95.0,9.0,18.0,6129.0,208.0,1926.0,0.0,0.0,0.0,0.0,75.78822198303787,regular
636543.0,7887.461000000001,371.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,30.0,59.0,4214.0,3268.0,5559.0,0.0,0.0,0.0,0.0,45.95854311531802,ruim
636544.0,6771.770000000001,11.0,1.0,0.0,5.0,5.0,0.0,0.0,30.0,0.0,0.0,118.0,19.0,19.0,10705.0,1429.0,1383.0,0.0,0.0,0.0,0.0,72.38135038529508,regular
636546.0,5144.955,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,12.0,27.0,2392.0,936.0,1976.0,0.0,0.0,0.0,0.0,51.28831741663573,ruim
636547.0,8412.004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,55.0,7.0,13.0,2080.0,311.0,1352.0,0.0,0.0,0.0,0.0,84.45948234872037,bom
636549.0,9284.975,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,17.0,2836.0,1352.0,1664.0,0.0,0.0,0.0,0.0,64.80759831936638,regular
636550.0,5863.867,85.0,0.0,0.0,9.0,13.0,0.0,0.0,150.0,0.0,0.0,70.0,6.0,15.0,4424.0,624.0,634.0,0.0,0.0,0.0,0.0,77.32118550111907,regular
636551.0,7463.029999999999,0.0,0.0,0.0,5.0,4.0,0.0,0.0,28.0,0.0,0.0,96.0,19.0,52.0,2406.0,1657.0,2555.0,0.0,0.0,0.0,0.0,76.12710478998935,regular
636552.0,6409.655,8.0,0.0,0.0,0.0,4.0,0.0,0.0,40.0,0.0,0.0,199.0,35.0,24.0,16788.0,2510.0,6046.0,0.0,0.0,0.0,0.0,70.88941460656461,regular
636553.0,4322.785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,17.0,18.0,1664.0,1768.0,1144.0,0.0,0.0,0.0,0.0,68.46354195707593,regular
636554.0,8287.974999999999,1518.0,0.0,0.0,1.0,26.0,0.0,0.0,199.0,0.0,0.0,61.0,24.0,36.0,1668.0,2184.0,6552.0,0.0,0.0,0.0,0.0,52.7628729021086,ruim
636555.0,8439.109999999999,398.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,12.0,24.0,8528.0,416.0,9671.0,0.0,0.0,0.0,0.0,53.45007481759476,ruim
636556.0,147.815,22.0,0.0,0.0,0.0,25.0,4.0,0.0,786.0,262.0,0.0,5.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,pessimo
636557.0,5712.933,8.0,0.0,0.0,15.0,349.0,0.0,0.0,9965.0,0.0,0.0,53.0,2.0,5.0,4057.0,0.0,760.0,0.0,0.0,0.0,0.0,65.57903173205818,regular
636558.0,5389.23,0.0,1.0,0.0,30.0,20.0,0.0,0.0,341.0,0.0,0.0,28.0,6.0,75.0,772.0,208.0,38495.0,0.0,0.0,0.0,0.0,77.92907054107825,regular
636559.0,4955.357999999999,5.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,29.0,26.0,110.0,24105.0,0.0,0.0,0.0,0.0,85.87545055741107,bom
636560.0,3724.375,0.0,0.0,0.0,38.0,149.0,0.0,0.0,2712.0,0.0,0.0,83.0,36.0,57.0,4089.0,4456.0,32341.0,0.0,0.0,0.0,0.0,60.986800323046914,regular
636561.0,5414.344999999999,1.0,0.0,0.0,3.0,7.0,0.0,0.0,22.0,0.0,0.0,106.0,27.0,104.0,21222.0,4284.0,50930.0,0.0,0.0,0.0,0.0,61.23441848836312,regular
636562.0,5628.811000000001,0.0,0.0,0.0,6.0,25.0,0.0,0.0,554.0,0.0,0.0,43.0,23.0,66.0,4923.0,4604.0,56360.0,0.0,0.0,0.0,0.0,68.32284602703473,regular
636563.0,5116.717,0.0,0.0,2.0,224.0,35.0,0.0,0.0,734.0,0.0,0.0,62.0,50.0,76.0,978.0,5239.0,23725.0,0.0,0.0,0.0,0.0,59.90842293729518,ruim
636564.0,1504.589,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.0,0.0,0.0,24420.0,0.0,0.0,0.0,0.0,49.529410288346,ruim
636565.0,5514.175,5.0,0.0,0.0,17.0,27.0,1.0,0.0,334.0,23.0,0.0,30.0,9.0,99.0,1001.0,111.0,76540.0,0.0,0.0,0.0,0.0,58.63297090987619,ruim
636566.0,3173.7630000000004,0.0,0.0,1.0,61.0,2.0,0.0,0.0,44.0,0.0,0.0,35.0,11.0,42.0,534.0,835.0,25825.0,0.0,0.0,0.0,0.0,64.90362284371282,regular
636567.0,5156.429999999999,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,14.0,6.0,63.0,33.0,48.0,34047.0,0.0,0.0,0.0,0.0,81.62127251773393,bom
636568.0,5358.404,0.0,0.0,1.0,64.0,3.0,0.0,0.0,48.0,0.0,0.0,26.0,22.0,49.0,1560.0,5615.0,27558.0,0.0,0.0,0.0,0.0,63.29785046385541,regular
636569.0,4598.576,6.0,0.0,0.0,20.0,2.0,0.0,0.0,29.0,0.0,0.0,25.0,6.0,76.0,646.0,1462.0,50522.0,0.0,0.0,0.0,0.0,67.38795361993547,regular
636570.0,4398.095,0.0,0.0,0.0,19.0,1.0,0.0,0.0,5.0,0.0,0.0,8.0,12.0,46.0,0.0,174.0,30644.0,0.0,0.0,0.0,0.0,74.85011762984524,regular
636571.0,4442.397,0.0,0.0,0.0,2.0,12.0,0.0,0.0,145.0,0.0,0.0,101.0,52.0,112.0,22159.0,13138.0,59833.0,0.0,0.0,0.0,0.0,69.81017166173964,regular
636572.0,5412.577,0.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,0.0,0.0,12.0,11.0,108.0,36.0,520.0,77807.0,0.0,0.0,0.0,0.0,54.122238809149934,ruim
636573.0,4712.295,1.0,0.0,0.0,3.0,29.0,1.0,0.0,473.0,29.0,0.0,23.0,10.0,105.0,564.0,707.0,68092.0,0.0,0.0,0.0,0.0,49.64178701307614,ruim
636574.0,4324.468,0.0,0.0,1.0,6.0,3.0,0.0,0.0,33.0,0.0,0.0,25.0,12.0,10.0,2134.0,3146.0,10849.0,0.0,0.0,0.0,0.0,88.24124680853039,bom
636575.0,4806.409999999999,6.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,27.0,493.0,61.0,20312.0,0.0,0.0,0.0,0.0,68.44377104006232,regular
636576.0,6414.812,0.0,0.0,1.0,324.0,23.0,0.0,0.0,335.0,0.0,0.0,57.0,20.0,88.0,5621.0,2596.0,37594.0,0.0,0.0,0.0,0.0,49.779824610295485,ruim
636577.0,5520.4000000000015,2.0,0.0,0.0,22.0,32.0,1.0,0.0,419.0,24.0,0.0,36.0,6.0,68.0,1182.0,186.0,38964.0,0.0,0.0,0.0,0.0,67.67897106944554,regular
636578.0,9312.165,629.0,0.0,0.0,3.0,20.0,0.0,0.0,254.0,0.0,0.0,87.0,12.0,23.0,6240.0,1248.0,5200.0,0.0,0.0,0.0,0.0,64.94110241837367,regular
636579.0,4961.705,0.0,0.0,0.0,1.0,9.0,0.0,0.0,57.0,0.0,0.0,76.0,23.0,42.0,2453.0,927.0,1796.0,0.0,0.0,0.0,0.0,80.77978924932752,bom
636580.0,7202.805,0.0,0.0,0.0,3.0,7.0,0.0,0.0,60.0,0.0,0.0,164.0,25.0,36.0,7708.0,650.0,1718.0,0.0,0.0,0.0,0.0,71.21031326745204,regular
636581.0,6279.080000000001,12.0,0.0,1.0,6.0,5.0,0.0,0.0,46.0,0.0,0.0,136.0,30.0,37.0,6738.0,2338.0,1691.0,0.0,0.0,0.0,0.0,67.6672748681407,regular
636582.0,2731.8360000000002,13.0,0.0,2.0,4.0,13.0,0.0,0.0,134.0,0.0,0.0,100.0,17.0,37.0,6239.0,1703.0,3013.0,0.0,0.0,0.0,0.0,56.4718166960018,ruim
636583.0,6773.917,36.0,0.0,0.0,11.0,1.0,0.0,0.0,8.0,0.0,0.0,61.0,5.0,13.0,4679.0,208.0,1456.0,0.0,0.0,0.0,0.0,73.19584601399461,regular
636584.0,5716.525,1531.0,0.0,0.0,1.0,5.0,0.0,0.0,47.0,0.0,0.0,64.0,6.0,24.0,7175.0,520.0,4056.0,0.0,0.0,0.0,0.0,62.80019681954163,regular
636585.0,519.655,107.0,0.0,0.0,2.0,3.0,0.0,0.0,16.0,0.0,0.0,8.0,2.0,3.0,208.0,0.0,208.0,0.0,0.0,0.0,0.0,27.690775610741742,pessimo
636586.0,7493.15,1771.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,69.0,5.0,13.0,2912.0,104.0,7800.0,0.0,0.0,0.0,0.0,55.96565101631938,ruim
636587.0,8115.387999999999,1.0,0.0,0.0,5.0,2.0,0.0,0.0,14.0,0.0,0.0,194.0,34.0,76.0,11752.0,2374.0,4993.0,0.0,0.0,0.0,0.0,64.30115762326412,regular
636588.0,3372.835,1038.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,61.0,12.0,10.0,2600.0,520.0,416.0,0.0,0.0,0.0,0.0,46.086332639904356,ruim
636589.0,5997.927000000001,0.0,0.0,0.0,1.0,16.0,0.0,0.0,137.0,0.0,0.0,16.0,5.0,52.0,210.0,201.0,19744.0,0.0,0.0,0.0,0.0,77.16569546120753,regular
636590.0,5654.656,453.0,0.0,0.0,10.0,5.0,0.0,0.0,81.0,0.0,0.0,26.0,8.0,55.0,128.0,104.0,24075.0,0.0,0.0,0.0,0.0,64.75478820588732,regular
636591.0,6289.405999999999,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,4.0,208.0,127.0,106.0,0.0,0.0,0.0,0.0,95.82889988723073,otimo
636592.0,4273.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,otimo
636593.0,3569.737,0.0,0.0,1.0,10.0,1.0,0.0,0.0,3.0,0.0,0.0,19.0,3.0,25.0,737.0,0.0,15507.0,0.0,0.0,0.0,0.0,79.51447192809816,regular
636594.0,2822.93,0.0,0.0,0.0,3.0,6.0,0.0,0.0,53.0,0.0,0.0,11.0,4.0,19.0,104.0,280.0,7892.0,0.0,0.0,0.0,0.0,74.69958954762053,regular
636595.0,3848.6749999999997,0.0,0.0,0.0,1.0,10.0,0.0,0.0,175.0,0.0,0.0,15.0,2.0,19.0,208.0,0.0,10503.0,0.0,0.0,0.0,0.0,87.74965063477521,bom
636596.0,6798.637000000001,1.0,0.0,0.0,7.0,20.0,0.0,0.0,237.0,0.0,0.0,38.0,10.0,34.0,1610.0,3169.0,18401.0,0.0,0.0,0.0,0.0,85.17978251132399,bom
636598.0,850.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,12.0,265.0,0.0,5592.0,0.0,0.0,0.0,0.0,66.66666666666667,regular
